x,y
131,48.913
1662,39.125
582,51.25
741,46.4524
3628,30.5417
1722,41.9091
703,63.8684
956,44.4839
424,40.1613
1193,34.2
3545,51.9259
5607,38.5238
347,79.8636
2623,44.5385
1542,49.2
1264,34.625
5742,32.3871
1668,32.3387
202,43.8049
123,61.7097
1341,31.5357
6829,25.8824
249,28.0
2889,29.8333
2106,47.5161
1283,29.1818
111,58.3023
1590,39.0
5050,46.6429
1270,49.3846
2062,36.1538
1022,30.7273
2932,62.0455
316,89.0
1899,27.7656
3106,68.1795
2138,42.0
885,43.3667
54,82.0263
860,94.0
394,63.0263
76,42.5
3969,35.9722
2670,28.8889
1312,31.1111
1056,24.1
4194,43.0
2624,73.8696
1024,53.6
110,37.2121
169,50.8261
280,72.913
685,44.1622
1550,42.1034
134,28.0741
44,31.0244
210,46.48
2529,39.5556
3047,30.3607
93,77.6154
1237,46.697
255,59.9636
2790,40.6667
5809,36.0976
1163,63.8571
2199,40.5
1933,40.3256
4195,52.5714
3798,24.8108
4167,47.6667
81,25.3519
193,47.9512
2625,54.5
3207,39.8361
1589,51.05
4252,26.6364
3107,45.8923
128,37.0476
5375,33.4
527,22.8696
191,45.5882
3430,22.1364
90,36.069
1621,71.16
1420,27.4068
1751,31.5741
323,34.234
320,57.6341
1503,33.0811
720,79.0
111,64.6857
577,34.8
74,46.2286
108,46.5909
543,50.9677
745,31.9167
685,44.4063
23,71.5833
721,72.8214
134,28.931
263,70.5238
1529,34.5217
2176,67.913
1096,40.6296
552,57.871
3804,58.5517
7721,49.4286
11,57.902
2181,28.6667
2312,65.0536
2005,45.6923
150,71.8095
907,60.1818
2759,35.2683
96,39.7692
169,25.6389
5610,33.3542
75,59.2759
112,70.3636
3237,49.8333
4253,54.9583
4705,41.8
250,36.1622
252,33.5385
292,27.5789
252,40.8814
3198,29.1452
189,35.1471
3252,50.4667
1574,41.7407
153,88.9556
47,81.2586
132,85.9767
54,29.1778
65,69.8621
17,45.0
1680,26.5522
453,48.68
2211,24.6471
1173,40.1429
1325,59.3256
2549,57.2615
2669,40.7059
503,74.4516
2933,51.4815
1,70.2157
2887,24.2955
3378,47.2188
867,62.0476
1664,61.2941
5,65.7941
6834,32.3333
320,46.3111
2922,43.5
77,75.4583
341,62.9615
110,69.875
2510,33.7778
1000,22.3256
275,29.0
3552,61.0435
3211,29.913
2200,59.925
1319,51.3793
568,50.0588
144,53.6429
1054,36.6667
1535,31.1379
1622,38.6
4115,40.7288
2006,58.7714
1723,28.1957
242,50.093
319,64.12
2888,23.625
281,41.0909
1754,68.6364
165,48.1034
1287,68.2381
7350,40.7143
435,46.6207
2144,51.175
600,48.2045
2636,33.4333
416,47.3333
1333,23.0833
756,80.9167
265,42.6957
468,69.2381
207,62.2857
2760,32.8906
2055,35.0727
193,41.8065
1054,92.6957
129,40.5313
1555,70.7105
3827,43.2093
5967,50.625
276,68.6538
1238,34.8095
2791,46.5862
875,50.875
7354,37.0
1882,30.6765
5611,36.0938
1653,43.1071
1463,92.8667
1524,69.0882
5,58.9565
2651,62.875
1763,40.7667
6,74.3922
1618,56.7347
89,47.25
697,38.697
14,68.8611
1600,64.2895
776,74.26
132,40.0794
103,87.1818
714,67.7895
166,55.9615
213,52.3667
98,80.931
2761,31.75
80,25.5455
231,41.4694
239,53.9231
43,62.875
1440,67.6829
886,22.2
42,47.9592
2671,27.0
3831,67.75
831,55.6
2747,51.2917
3970,24.6047
1412,38.4583
1587,41.1613
287,81.1739
1879,58.5152
438,48.7708
47,73.9375
2310,34.0638
1675,50.5
94,40.6724
2142,28.1905
7,54.1154
323,42.4615
4254,59.7826
897,57.9787
649,27.8387
4036,32.6667
112,52.2034
2389,34.5
2655,55.9615
4109,49.6
214,25.96
173,28.7105
2118,44.1081
3962,21.6087
712,39.25
224,34.4792
229,30.9091
285,31.25
29,75.6444
852,53.7627
449,23.4839
2975,34.5926
2233,30.7826
3072,41.0
713,52.1739
638,61.2432
3186,32.1923
3670,38.541
55,57.4667
288,73.0606
15,49.0
160,34.9375
39,83.1923
1286,39.3958
82,25.4444
1470,45.439
3547,35.3393
12,52.3276
526,31.6818
3631,49.0938
1057,22.6935
592,53.4
768,86.5588
20,45.6585
1665,25.0227
25,55.9688
603,34.7317
174,25.5625
3963,40.3415
78,29.3478
1749,42.0476
32,43.9867
2097,37.1034
175,72.4783
1720,22.5185
2215,41.9773
3920,39.0909
3392,52.1667
14,49.7429
7113,37.5833
3738,23.6061
559,55.7419
1896,41.8065
1226,58.6216
143,37.1875
348,37.7313
418,66.9565
124,83.2121
7793,48.0435
1001,44.8421
12,48.8197
1120,31.0
77,64.4839
5249,40.619
7281,78.5185
137,57.5532
95,31.6316
248,85.2564
112,31.5185
265,51.7
2485,74.4167
192,35.8393
868,33.0612
67,41.625
181,72.0
2202,52.2692
2550,81.7692
2808,24.6207
230,40.5172
82,46.2432
1179,29.4063
3239,47.4583
4008,35.2609
812,39.2222
3994,62.3902
1313,40.05
219,44.2143
264,56.9231
10,81.9677
5053,36.0
1669,36.5122
4327,75.6087
546,65.6
715,65.7917
83,33.4
742,37.4821
450,28.1304
5054,34.0286
8764,27.2593
63,61.9057
570,48.4091
2843,25.4583
2862,49.0
5612,23.6316
2238,32.2059
10,55.2857
1594,56.7353
221,49.6829
65,80.4167
2260,48.7759
1900,38.1458
36,41.7358
4110,31.8627
4168,28.8889
1575,60.913
1121,29.381
273,76.9623
278,34.1702
3165,35.6625
2284,69.5806
997,39.5581
942,85.1053
3187,28.6818
29,86.8462
1755,29.44
1578,31.36
856,53.9524
4868,38.3333
210,29.8148
5004,45.878
1756,28.4478
2174,37.6522
2117,61.525
84,32.2143
870,64.5909
3199,32.6818
2186,49.3611
551,30.1739
30,53.9688
182,76.0952
5173,30.0769
55,95.8261
7351,43.069
239,40.1379
109,63.68
1666,25.0278
1883,34.9524
234,39.9565
544,42.575
4007,78.2308
2104,29.5526
4181,53.8182
1037,33.746
26,76.931
198,26.75
389,80.1818
218,55.2273
208,36.7273
78,60.3333
871,50.8125
1150,45.3103
1365,36.6579
5,65.0
281,61.8889
1798,42.4783
3629,41.4286
2182,39.0
122,60.7273
2963,83.4231
135,27.9512
204,25.2128
1194,25.7105
275,34.0435
196,37.3438
2057,40.9524
28,82.0
979,76.6522
222,51.3191
4116,40.4286
3568,70.5185
1215,54.381
3240,82.0
31,31.6667
466,34.5128
46,85.0811
3875,26.7241
73,70.0303
121,40.5672
1395,34.8387
231,92.8095
2054,51.4194
5743,43.5
3743,36.3692
2447,57.9677
6,88.3182
1413,21.9722
4621,49.5714
197,26.1803
312,25.5082
3677,26.2174
152,42.2857
2353,82.44
334,67.75
167,62.1364
1248,49.5
639,68.0435
782,24.2105
290,51.44
240,60.0345
1028,44.0435
2485,35.1304
607,58.4286
3248,38.7037
763,63.2857
754,78.28
14,47.8718
243,67.4
815,29.7941
205,32.2258
3249,33.7143
343,40.1429
620,50.3333
1576,31.4848
1,53.4348
196,56.56
3597,76.9302
293,33.8571
529,36.0714
5613,27.6471
0,52.5556
3921,38.1714
7358,44.7727
11779,29.2125
381,29.3143
1901,27.7391
697,80.0
3832,78.087
2567,27.3913
97,52.08
526,51.9412
3345,33.661
92,70.0606
1141,60.7222
2671,40.0909
7114,41.7632
81,37.8788
290,55.5333
1299,26.0968
571,75.1111
25,45.8378
41,59.697
563,69.925
424,43.122
2170,36.5294
8,85.5714
1080,65.9394
5581,51.5
1320,53.0
264,45.2424
4500,27.125
2637,35.5909
4,55.04
464,51.7692
86,59.1935
3784,26.0588
537,29.4789
294,54.7632
1195,33.3043
4005,56.25
616,42.6364
3559,32.439
561,81.16
1874,60.6818
1422,39.1569
2878,40.1429
2964,36.561
3508,23.1429
782,29.7241
3049,54.7568
30,47.1111
454,71.5588
5174,27.0
862,33.6071
3241,37.5625
3805,77.375
6836,25.5926
122,55.4762
3971,39.375
159,50.3281
171,45.0698
2776,58.7692
5233,56.0
112,31.6719
1174,31.3137
604,27.0
294,43.9388
196,67.7273
3389,40.1786
734,33.6538
2009,25.6
7328,29.3793
237,72.0
621,37.28
651,25.2813
4168,44.9583
624,60.3256
278,33.3095
295,67.2667
528,66.5349
404,43.6522
774,54.08
49,56.9167
2189,52.7069
4990,43.6774
2800,53.8929
2845,29.9143
465,48.4167
47,42.3333
1315,50.875
20,43.4634
251,50.0323
156,75.2333
3888,42.9143
574,59.1887
3013,31.3208
759,42.2708
253,70.28
34,84.1429
79,27.2857
302,24.7857
154,47.7917
621,36.4762
2551,44.3
731,67.08
1421,90.7647
2848,27.0968
7359,70.5517
1249,52.0857
2572,59.3043
17,49.8529
64,52.8065
1366,33.8049
405,52.8125
45,42.1429
111,88.4091
2454,43.3913
2699,53.0847
2056,33.8421
423,51.25
186,55.4167
2565,59.8788
28,74.2973
32,43.3438
297,61.8333
619,52.5
877,78.6905
7,90.0
3346,28.125
426,35.2903
2169,84.0313
527,61.7209
3746,51.6905
756,48.0526
3188,51.5526
321,50.619
21,77.7708
1727,51.2188
138,68.4138
3632,36.931
11,56.7627
7,81.1923
8239,28.1034
134,75.6452
181,38.3256
2328,72.1026
129,71.4074
53,62.0244
106,30.96
1196,24.4355
12,60.2381
390,41.7576
47,95.28
2881,72.1905
3200,28.4146
2552,46.4615
115,79.0625
3553,27.0263
552,35.625
1897,44.8438
2341,42.9189
113,26.7667
4505,53.9615
1346,41.5806
5620,37.5357
35,41.2143
1814,44.5238
2924,41.0
98,22.1471
716,70.9773
2371,61.1163
5056,33.3043
102,66.9259
2476,66.6222
1048,66.3077
251,57.6429
2863,55.0
199,57.5806
888,50.4091
107,40.1905
5229,55.3659
4117,53.5161
26,53.1667
122,28.5143
2627,34.2
203,46.963
1979,34.82
2184,47.4762
3166,70.8718
371,38.403
7343,28.7419
429,45.8846
406,29.2609
3189,41.38
576,27.4231
4506,31.4483
185,64.902
15,68.7857
335,52.75
2732,29.4091
2487,40.0
1181,34.7368
2793,38.3333
7115,56.6667
2723,44.551
2516,38.8966
3538,35.5526
80,32.5625
2976,53.9574
2762,44.4318
1405,32.3158
5057,30.1304
70,40.8333
813,27.3704
430,66.8438
701,66.2759
777,31.86
421,31.1351
981,50.0
1426,21.9388
5005,44.0
1799,85.5217
2634,32.1818
1898,61.8667
68,32.8667
514,25.803
187,45.3333
223,56.5769
2477,51.4242
75,54.1538
478,43.2069
6,68.2105
2723,37.8049
5359,28.6
1352,29.1739
3785,40.0244
558,61.8095
71,75.2414
163,60.4286
5250,25.4878
3673,23.04
4413,86.4348
33,52.05
233,59.0833
2672,30.7407
82,46.1304
431,39.5122
1423,36.5172
32,80.8636
4033,27.5854
2831,46.08
608,55.68
277,41.6122
85,57.6341
239,60.283
4991,43.6786
1880,51.88
1765,37.7317
4931,43.4694
2704,30.6154
132,55.8125
1596,68.9091
756,66.7143
2171,27.9474
1625,74.25
1667,22.9259
1932,23.7
528,35.8372
3807,31.1333
411,57.76
138,28.878
3897,38.8889
769,76.0851
2105,25.1563
2777,67.5385
5615,36.5161
2753,44.4828
220,67.08
69,31.8387
2802,57.3636
2641,31.9216
252,46.7742
224,59.8519
4385,29.6591
7107,27.625
58,40.825
2306,31.8095
1724,35.1333
2754,55.4043
1196,41.5692
2986,51.1951
3808,25.3043
775,63.8649
1055,93.619
10,47.9032
2336,31.3171
1175,26.0426
3633,43.0417
772,31.0227
529,79.75
768,25.75
547,39.4762
51,66.2381
123,26.1563
5812,32.4333
703,82.2143
7796,43.18
2671,37.3947
1332,27.2609
206,35.88
167,45.6857
3958,31.4255
420,61.9143
1278,45.9318
129,60.75
1591,63.875
1431,30.7407
1112,35.5
142,68.697
567,31.4545
116,58.8936
10,44.4909
1750,37.6
5377,75.5185
175,32.3
15,36.619
698,63.3158
3680,21.5862
1902,47.2917
48,54.5641
5744,37.5323
2341,35.6957
58,67.1333
529,34.5636
655,45.7813
211,38.2692
1507,37.8444
2324,73.0303
717,30.0952
5230,55.3421
275,51.2308
1680,47.36
381,24.175
2643,36.9508
5813,47.0
81,70.3636
2779,61.1071
5290,44.2979
3081,38.3043
59,47.3333
689,40.1429
2733,28.85
263,44.1613
391,54.8276
2337,22.6032
7655,50.0625
700,79.7344
2891,23.6875
428,33.7727
240,63.7778
6622,54.92
2809,42.5789
2372,44.9375
1459,32.6176
439,65.3448
2335,57.5238
1522,21.7941
370,33.44
72,43.1429
80,88.9524
323,51.1724
257,81.7727
2892,27.2174
1539,41.8148
3195,37.6154
3250,37.075
178,49.1
2110,36.1489
69,54.0968
474,24.619
3145,23.5349
3740,29.3171
182,50.72
114,24.2143
1100,26.5854
233,39.0476
1074,57.7288
2143,39.5714
3635,39.5833
582,48.5714
2147,36.2308
2334,38.4615
1228,27.6087
407,38.0968
1488,33.2903
172,82.72
330,87.129
38,40.3333
2144,38.3784
573,32.7727
2258,36.2326
1669,36.6222
235,88.2813
3823,47.0652
3,54.1429
1627,41.2174
451,27.1923
637,78.0909
1323,37.069
84,64.5926
37,63.6
7715,38.0357
1361,33.6071
2148,23.449
2965,22.6571
4501,50.3913
14,64.5319
2555,61.7297
3109,48.2222
4912,47.0
3973,35.88
2798,32.0
618,28.7826
2517,82.1471
442,28.9048
49,35.75
485,43.1875
2515,37.3659
4965,35.8333
7108,50.5806
2352,32.5625
3674,25.2292
93,67.8182
1682,32.087
2470,38.4063
625,46.2647
854,93.0345
530,37.0
5745,34.9688
4913,54.3077
3828,60.5417
2893,27.037
2155,48.2941
2631,35.56
107,42.4615
2970,35.2414
3634,21.75
4412,49.1563
1471,26.9231
1716,42.4412
3982,22.84
397,41.0333
161,44.1944
490,55.5833
276,43.3902
2100,79.3939
205,60.32
3388,50.3103
5616,29.0217
86,64.697
157,70.4375
281,55.5
2521,40.68
743,61.1395
1760,22.4138
11,56.3333
1328,84.2258
4333,42.2
18,46.2667
1882,27.4783
2204,40.2857
1006,87.7209
115,38.7286
208,26.697
1801,63.5
1531,22.1333
4904,48.125
55,56.5926
853,87.5714
2575,23.2368
854,40.9487
4,91.76
241,48.9091
2977,36.0667
744,69.6522
898,43.2703
7656,30.0625
192,78.3571
624,33.8182
779,36.1724
335,57.7917
982,70.2941
4172,24.8621
2881,34.8676
409,23.2381
2938,30.5333
3329,35.3333
188,61.9643
2935,58.4194
4966,49.3043
2106,29.6111
4293,43.7143
3747,43.64
5814,28.9286
108,54.3478
1429,54.8
1728,29.087
5746,30.1154
2333,42.6087
161,63.0455
45,24.6
3260,24.2121
1717,41.6786
780,66.6154
1467,45.125
2483,23.7879
7722,41.4615
102,64.4103
3983,55.9697
4993,65.8519
74,55.88
2773,52.3061
1329,34.2895
143,46.1905
440,72.25
94,84.4091
14,40.5714
3193,61.3846
78,49.5625
2057,23.0968
4862,34.68
172,31.087
3809,58.2188
3750,42.68
1288,44.7895
165,41.6389
3252,32.6415
34,55.3571
2356,50.66
2936,94.6176
494,69.2258
574,66.3256
1271,25.5476
5251,87.32
549,37.6364
2111,40.7353
5058,30.5517
575,46.8947
347,54.7727
210,68.2083
1259,47.5957
1198,53.1111
1565,23.3704
1757,31.4394
530,51.2414
2171,51.4103
65,61.6087
4334,36.2
33,95.8
5175,38.3971
449,87.5909
30,94.8
757,42.1224
1425,41.037
2537,52.5
130,52.0333
3718,25.069
4294,23.56
748,41.2143
7,78.92
199,72.3704
1424,42.7143
3213,27.6667
3751,77.12
2459,60.5
493,42.9524
1629,46.8864
2998,69.8919
1952,66.88
2673,22.6
21,46.4063
99,92.0
244,28.5362
1250,39.4407
111,37.3673
128,41.4359
205,40.0
2879,34.1522
269,42.7143
63,81.8095
4008,42.28
18,69.6667
64,69.5745
413,61.8462
7285,52.4615
707,53.8065
215,35.9792
167,50.9412
226,44.0566
166,49.2593
1577,36.4444
3088,28.2381
1953,24.4222
422,46.0435
4171,64.25
1760,34.1364
1501,70.3548
6837,34.1569
4034,36.5652
1616,52.2308
2310,69.8235
61,53.8718
4935,21.925
418,37.3684
31,43.6087
2,56.3333
3839,51.0208
722,74.6207
171,38.6875
584,66.9697
1546,53.5652
1142,33.3636
4038,36.8824
744,70.9667
4949,31.0
3277,37.6579
288,62.6207
1317,28.3793
47,34.8974
246,64.4545
159,57.9565
55,58.8824
490,65.0444
5617,31.0769
4718,65.625
213,66.4286
2736,47.1667
3204,30.381
620,40.4902
207,30.6087
1122,32.5758
2188,28.5135
5815,32.7647
1039,61.2353
925,24.9792
1801,38.7879
32,57.5
70,65.7813
758,67.8333
72,37.9348
4255,53.3256
1808,26.5698
4719,69.24
1290,37.4839
132,47.9375
8,73.5254
2381,40.4595
1881,36.0508
38,35.6667
7724,42.0645
61,44.3556
1508,41.0
537,50.1481
1040,24.129
488,34.4651
1325,34.2162
2760,65.2037
3207,28.16
1444,70.2692
100,54.4865
192,57.1714
2761,38.4242
6830,31.0313
4943,44.871
2056,33.0588
1954,77.0968
707,38.9688
137,83.9643
1474,32.0556
384,39.3158
4905,40.0385
2630,47.3125
2326,53.4412
2579,56.0392
3741,50.8462
2112,28.3333
2473,25.3529
373,27.52
4994,42.5946
4849,44.9615
101,42.087
2478,55.913
334,91.2121
253,54.2258
122,43.6563
130,55.4286
5231,26.9394
242,49.1143
71,71.8
1670,24.871
926,42.9333
441,27.2128
18,73.3659
2246,29.7143
2700,27.72
2382,55.2581
2823,57.0833
350,53.1538
699,70.6087
186,73.5161
1671,32.8305
686,49.98
28,68.5897
94,76.8125
3925,67.4783
5252,28.7105
1828,57.3548
332,39.5362
97,69.7273
2719,71.0
554,31.5526
217,65.7895
539,56.65
3257,27.5435
1543,40.3077
196,33.0769
4174,41.963
103,49.9608
3975,32.5417
188,61.1875
344,26.4571
107,50.2
1726,32.0308
17,53.4459
16,79.4348
42,66.2
1817,33.3824
215,46.2258
2252,33.3793
983,55.8378
745,57.7568
180,45.7179
2785,28.28
3203,56.0
2270,77.0
2188,26.1935
71,57.3562
4728,52.6
4925,80.375
3462,42.88
34,85.5349
545,38.6207
2106,28.3125
22,40.2273
69,73.2708
215,44.1563
684,40.1071
3712,27.8
31,53.5357
21,46.6944
1318,38.2903
2313,23.675
274,64.3333
1041,26.8421
656,45.0476
9457,27.5938
891,38.2581
593,48.9167
102,48.3462
1046,41.0625
1683,28.9524
160,44.1579
5618,76.7097
499,60.1154
471,28.5238
126,52.6786
2057,22.8889
1430,55.087
532,37.7429
858,45.4474
807,33.2286
734,30.2571
5060,34.7568
559,52.9524
1829,73.3171
2216,23.2778
3190,28.6667
177,50.0323
140,35.7333
40,89.931
3146,23.8919
851,29.1818
4944,25.2424
421,59.381
2353,55.7826
7199,59.8235
1631,29.2609
2172,39.0769
1406,35.5
48,92.1379
870,38.25
4296,33.8333
128,55.1111
3889,40.92
2674,38.8049
2038,54.3333
2721,94.5
1766,35.0
1,56.8519
5296,36.5079
84,29.9259
1759,32.0465
4914,28.3333
163,34.5909
4937,36.0
423,37.9615
2797,29.0
2780,40.8571
759,31.6471
617,83.6897
6831,51.0333
2967,39.8235
4017,36.68
164,72.4167
46,58.4074
407,46.6579
5747,38.3696
1432,31.0256
773,51.8519
878,69.7826
2530,48.2576
106,75.5526
2705,66.8222
539,43.6923
5291,21.9286
23,38.6857
557,46.5306
1802,69.0
1717,31.1667
102,33.2909
1818,31.4118
752,27.6964
783,29.5584
4995,72.4091
4709,33.5417
596,40.2692
1938,47.5128
3749,38.1111
5971,33.7838
4967,33.1905
834,42.4483
4915,45.775
4,44.5581
2178,47.2105
2314,24.0294
2546,44.1216
195,34.1538
3841,42.9655
1241,43.7083
138,75.2857
243,71.2857
27,63.4762
1884,31.8485
64,86.0667
323,28.2121
39,32.4828
21,66.1176
221,78.6842
741,35.84
48,68.28
2036,24.9259
477,46.8438
3389,25.3095
3753,28.2391
1684,40.0811
1885,40.0
3750,48.7419
1596,40.92
372,40.449
2829,39.6885
119,35.8696
2815,32.6552
177,34.1915
1319,61.8182
185,38.0645
1032,30.973
191,38.8667
108,59.641
9458,55.8065
172,51.25
248,40.1538
922,29.6429
463,38.2143
1681,71.0455
1059,28.925
2471,24.8235
2150,46.6923
3110,41.2308
5292,25.3636
1632,47.8571
2202,54.4167
1153,21.8636
1765,71.2759
328,46.2549
2970,74.0
179,47.8438
3927,57.9189
4863,27.5405
768,64.8043
16,48.1951
3539,31.0476
494,58.5357
2395,45.5854
3829,55.8889
771,30.1538
1900,24.7692
565,73.0811
1672,55.2857
1341,35.0909
2189,28.0244
264,39.8889
3105,22.381
3871,51.9524
50,51.8333
235,50.8182
1972,47.3
253,34.5962
2821,27.2955
770,45.4348
98,91.4
2774,35.8919
495,64.0833
3742,21.9722
3209,53.56
417,45.8462
233,33.1556
22,58.9
2724,42.64
166,87.8235
1448,47.4255
1767,61.4706
168,26.4211
781,24.4
2568,45.6207
2799,26.5476
1581,27.5714
403,32.4118
2212,45.3467
2997,40.525
1714,66.2069
1819,51.2917
104,50.12
2315,59.0667
5588,56.1667
1901,53.2917
7111,22.7917
433,52.5217
169,52.9524
277,23.0488
2113,25.9063
608,67.7568
1713,40.7792
2755,45.8065
721,59.4211
280,45.8077
249,33.4
943,47.1143
75,43.3182
3395,23.4231
516,47.4545
3608,52.5128
353,52.2308
239,51.2667
2864,25.94
7112,38.5
3384,33.8824
507,42.0263
7114,40.2308
539,61.4783
3390,22.8947
471,47.1818
3898,38.6389
1327,60.7273
7723,54.8214
1413,50.3056
12,64.2075
2088,47.0
5974,46.0638
622,54.3333
136,76.0
2927,33.9783
560,61.0833
2580,28.74
3873,66.3182
2981,46.1923
3830,25.5455
907,63.1923
533,37.8519
770,70.2727
4864,41.5577
2676,25.6364
7799,32.2571
33,58.127
545,35.2727
11,69.087
2012,23.6087
3005,53.2
19,67.4545
454,35.8519
536,24.2545
1761,23.2564
889,24.8571
9,70.6889
2707,42.68
7,88.2955
1880,45.4815
2635,36.9722
3192,26.6774
2576,28.5806
2107,22.9808
1288,36.9362
2107,46.1525
3073,45.1522
66,64.5769
191,64.7391
578,46.871
3253,31.5636
2151,57.5806
2968,59.5122
194,87.7692
1762,38.7778
3681,30.6061
2472,24.7091
3220,28.9286
2764,34.2353
4996,57.8846
1059,56.5
179,43.4138
3792,33.7083
3051,57.4054
1176,27.8333
1524,25.4615
269,28.7407
772,25.8846
1532,29.7778
3541,26.0556
2173,46.92
1442,67.6531
1381,85.0333
2266,41.1212
2982,28.0345
44,57.2692
5234,41.1429
174,68.619
2880,37.2581
3572,40.1429
1085,43.6829
3895,35.5893
2652,66.4545
1548,43.0517
1090,46.0923
1293,65.3333
2013,30.0862
503,40.9688
304,45.375
1342,38.0333
3385,40.3939
4508,35.8478
2108,33.9583
1510,36.9318
3832,24.9762
333,36.1087
175,35.5745
735,34.0175
1124,47.3077
2636,35.75
2482,45.25
115,49.6522
237,35.9583
2393,24.9091
1654,39.2667
1619,55.5789
3635,37.9545
3172,24.4872
129,84.2857
596,40.7241
1549,34.2
3743,40.8919
210,58.3077
220,31.0323
5361,46.4615
1583,56.359
1181,33.12
2154,60.3182
146,80.1034
48,94.4545
600,56.5854
3,78.3939
423,58.3529
3261,27.5217
1767,37.1707
248,39.2121
175,38.3824
1735,43.2813
3899,42.1724
764,56.4528
442,52.6765
2394,37.8571
238,50.814
265,47.3077
1724,53.9697
2937,67.2821
56,60.8929
422,59.4615
250,44.5532
5235,32.3333
334,41.575
638,49.5
597,48.129
4039,49.8571
2190,56.4688
2248,30.2128
85,30.0364
626,55.0377
19,75.0
41,49.1724
336,41.2927
346,37.4444
1427,35.439
436,40.2162
1425,27.5
1198,31.6667
108,54.8125
3006,24.2222
855,61.4583
2236,40.9091
200,65.3636
1561,25.4308
3833,65.2174
261,40.4375
5236,56.0
2801,46.7407
3812,33.9
72,72.3333
2562,82.5
172,73.2857
6,83.7931
575,70.3333
1202,51.8235
2473,34.875
426,41.913
410,30.5758
1642,40.1842
2839,42.9833
752,53.8478
4508,33.4333
532,89.9412
1820,34.9565
41,46.8167
2058,25.2909
36,54.2963
44,29.0
7106,34.2241
28,81.2286
5000,39.6364
3890,37.1481
7107,78.6818
490,41.6296
4888,25.4677
2240,66.3929
7113,42.8286
218,75.92
5975,82.8824
8770,42.4194
70,55.2667
2396,46.4583
195,93.5263
908,34.8
1768,33.1515
6832,37.0714
5619,57.48
610,72.52
915,65.9688
18,59.5556
3748,33.6538
690,24.6774
657,48.2903
3638,49.3043
5583,76.9535
1350,53.1842
3891,38.3548
5062,52.5455
1805,62.2813
1908,29.4143
1409,42.963
73,51.3636
489,80.5185
632,39.1077
618,55.6981
2983,47.3333
3263,36.5667
5295,46.4902
1183,80.7917
3203,22.9778
60,34.7302
33,79.5417
2059,21.6585
3111,36.35
37,83.7059
1203,47.7561
2354,46.8718
4937,55.7368
73,50.4127
30,80.6216
2237,30.4524
1673,24.5714
337,75.64
7,78.2692
3004,70.9583
3744,54.9355
1454,48.8
755,30.7059
39,66.3171
1568,28.9375
236,52.2593
503,42.0
533,53.9714
277,41.2759
325,52.5455
855,45.5
610,54.4074
354,61.64
178,68.3125
443,28.8148
2984,51.92
1061,23.9231
2060,37.3103
589,37.0857
528,57.1556
1042,59.7083
1328,25.3529
184,79.3556
1376,58.9524
108,35.52
108,91.9677
2483,49.2571
865,22.614
736,36.8974
4175,62.375
1414,62.0455
120,47.8125
1007,41.6512
244,47.6364
3976,31.3659
753,35.2182
224,37.1481
554,59.6538
1059,44.84
2318,43.0476
1261,35.6364
3987,23.4528
2520,26.5676
25,63.0435
5748,23.1091
6624,54.0
40,33.8696
21,77.5
203,57.7727
565,61.2
497,61.3793
3258,29.5862
1593,40.7727
775,24.4878
3076,43.2319
1718,53.75
2709,36.5676
924,69.4643
249,73.0625
3463,27.9254
4040,29.3793
118,57.6667
244,82.84
502,31.4878
5817,35.3571
41,46.0244
1154,28.7241
1320,47.1905
3985,48.05
2272,42.7667
91,75.0385
1324,43.3438
532,23.375
2928,38.025
566,58.8571
176,45.0417
2440,22.7458
2675,29.4762
270,71.6897
1325,39.902
1217,50.7308
220,62.6923
2060,47.35
123,34.7532
15,29.2222
2575,48.6667
86,53.7143
42,33.625
2273,36.2429
1672,68.8333
169,58.7347
2189,30.8056
147,49.5
3980,40.8462
1904,34.4167
19,45.1282
86,50.5667
363,35.6471
2156,43.1667
4176,31.6625
902,24.1563
50,65.7273
2058,23.6
2571,38.3968
3636,30.0541
2518,39.9231
6838,77.9444
3,76.6154
103,63.9091
278,25.775
88,43.7333
3386,29.381
4918,49.4615
1604,81.12
635,34.225
3754,22.0822
1758,29.8824
590,85.5
6833,32.5957
2355,61.7
7357,39.4571
192,46.2222
557,85.1538
516,84.625
528,89.2143
109,38.2456
7336,34.9149
7347,33.4355
3637,47.7143
3914,42.6333
97,90.3824
211,60.2619
2763,40.4286
626,37.0426
32,88.9688
297,54.3654
256,60.5
109,86.1333
2835,44.0909
427,66.0513
4953,22.0
5366,56.451
4947,23.6154
30,70.1071
267,32.2813
5063,76.2273
268,80.4
5398,64.3913
251,76.6667
1570,23.5143
92,84.3548
1634,28.9444
238,77.7179
66,50.1951
13,68.3667
3929,48.2
3695,34.2121
3259,35.1429
479,36.5192
3705,42.4091
2340,27.0222
20,53.2692
4386,26.2656
1597,39.9492
7337,34.1818
4134,35.1163
6644,41.0
3811,54.2647
873,47.2381
2524,27.4545
2547,72.875
629,63.2105
4203,33.7143
2549,38.6857
1902,29.6809
443,61.6341
3961,24.7561
155,53.2951
1155,38.8393
201,58.5455
5297,36.825
2572,23.4348
159,44.9524
365,62.7317
807,28.7083
2785,37.3077
3755,29.1333
2344,37.9565
508,95.3214
2274,25.8571
2840,60.975
628,78.5778
3278,29.0833
3745,30.1364
138,41.3966
80,71.6825
2327,38.8276
330,26.1628
606,41.14
627,63.1905
2882,72.0303
540,27.9286
3930,67.5333
259,65.0476
3016,32.8571
577,48.6667
